IsSuccessful,DateOfBirth,AccountCreated,IsCreatedOnline,RequestType,RequestStartDate,RequestStartTime,RequestSubmissionTime,CreatedBy
1,1978-03-04,1,1,Sale,2017-01-29,20:10,22:19,DW-AxsKJmIdHsZNM-2935@inbox.lv
0,1996-06-23,1,1,Sale,2017-01-30,16:13,18:56,DW-hTZdjdMeHzpK-2533@yahoo.com
1,1988-06-11,1,1,Sale,2017-01-30,09:28,14:38,DW-GGIadgNrxWyxEvjT-4471@gmail.com
1,1994-01-22,1,1,Sale,2017-02-01,15:46,19:23,DW-OpQrQyCTd-2235@onet.pl
1,1964-01-03,1,0,Sale,2017-02-01,11:20,18:12,DW-rKqVVXtthfvEj-8280@protonmail.com
0,1986-04-08,1,1,Sale,2017-02-02,12:27,22:00,DW-jotwEDPzRfGyWd-4237@zoho.com
1,1974-11-24,1,1,Rent,2017-02-02,11:25,18:04,DW-slpWStDbqFGEh-3352@protonmail.com
0,1962-10-24,1,1,Sale,2017-02-03,10:43,21:12,DW-uYAAawTAUlVSB-7590@onet.pl
0,1968-11-30,1,1,Sale,2017-02-04,08:16,12:32,DW-iKCdrpzwBjSEQC-1406@hotmail.com
0,1962-04-03,1,1,Sale,2017-02-04,15:59,17:58,DW-UaLnwABXjiNBXfV-2762@o2.pl
0,2024-02-27,0,1,Sale,2017-02-04,08:35,21:11,Anonymous
0,1960-06-30,1,1,Sale,2017-02-04,14:41,19:50,DW-vYqZCZsrYEBhjen-8359@icloud.com
1,1977-11-12,1,1,Rent,2017-02-04,11:49,18:32,DW-HyCAXGGmVtMo-1481@wp.pl
1,1968-10-13,1,0,Rent,2017-02-05,11:02,21:14,DW-yVSdSSedrFQxSQrW-3025@zoho.com
0,2023-04-03,0,1,Sale,2017-02-05,11:48,12:23,Anonymous
1,1990-03-06,1,1,Sale,2017-02-05,06:33,08:49,DW-ihUuUlOO-8124@o2.pl
0,1991-12-26,1,1,Sale,2017-02-05,10:16,21:02,DW-UIdmhMuuzXi-6957@onet.pl
1,1994-07-12,1,1,Sale,2017-02-06,08:54,16:36,DW-oPzmbBUpAsLyyrh-0642@interia.pl
1,1963-06-10,1,1,Rent,2017-02-06,07:52,09:47,DW-UmlAvYjfqd-0708@yandex.com
0,2024-02-27,0,1,Rent,2017-02-06,08:47,18:41,Anonymous
0,2023-03-14,0,0,Sale,2017-02-07,06:24,19:11,Anonymous
1,1973-10-29,1,0,Sale,2017-02-07,11:08,22:43,DW-TbELELviW-8393@hotmail.com
0,2023-05-28,0,1,Sale,2017-02-08,13:52,19:03,Anonymous
0,1976-02-25,1,1,Sale,2017-02-08,13:40,17:34,DW-KXacnHdnYzGNtFCB-2072@wp.pl
0,1989-11-01,1,1,Sale,2017-02-08,12:39,21:36,DW-hHCqhMZFeh-1469@onet.pl
0,1983-06-16,1,1,Sale,2017-02-08,14:35,16:19,DW-lFoVJkMfnsLaO-5396@o2.pl
1,1984-06-15,1,1,Rent,2017-02-09,10:44,10:47,DW-qNgJYFjZjDI-1857@aol.com
1,1966-10-10,1,1,Sale,2017-02-09,12:04,14:03,DW-dypZXIgvnpJfz-0004@outlook.com
0,2003-08-29,1,1,Sale,2017-02-09,10:53,13:18,DW-KnjdKnoplVjDcGFa-9972@me.com
1,1973-08-06,1,1,Sale,2017-02-10,19:27,21:16,DW-kPIMKlwQBqo-8888@me.com
0,1999-12-19,1,1,Sale,2017-02-10,06:35,07:53,DW-oVbwbLbNKqQyRwD-4024@gmail.com
1,1971-12-21,1,1,Sale,2017-02-10,15:53,16:45,DW-FajvzBXPdYo-1233@live.com
0,2023-06-04,0,1,Sale,2017-02-10,11:51,16:42,Anonymous
0,1961-08-07,1,1,Sale,2017-02-10,19:19,21:13,DW-BXKoBpeHGU-9957@tutanota.com
1,1976-06-13,1,1,Sale,2017-02-10,14:08,14:40,DW-pPXwlzwZYiADjWs-5320@onet.pl
0,2023-09-02,0,1,Sale,2017-02-11,07:37,11:00,Anonymous
1,1961-03-21,1,1,Rent,2017-02-11,09:04,09:52,DW-aZKMoXqlXLO-3773@yandex.com
0,2023-12-26,0,1,Rent,2017-02-11,10:33,14:13,Anonymous
1,1988-09-13,1,1,Sale,2017-02-12,07:26,17:32,DW-rtReAxvkvrEW-3174@wp.pl
0,1993-12-01,1,1,Sale,2017-02-12,07:12,13:15,DW-uKwVncfww-8533@tutanota.com
0,1962-06-09,1,0,Rent,2017-02-12,20:43,22:13,DW-CIieevffSL-5907@aol.com
0,1985-12-31,1,1,Rent,2017-02-12,11:00,16:35,DW-TlFlTIIISRKYAu-6732@yandex.com
1,1989-03-22,1,1,Rent,2017-02-12,08:48,12:42,DW-MqrruYelwsJ-4121@mail.com
0,1999-05-21,1,0,Rent,2017-02-13,14:59,16:36,DW-IMiUrpicPM-1589@mail.com
1,2003-02-21,1,1,Sale,2017-02-13,10:00,14:41,DW-NoKWLERWntvI-6107@o2.pl
0,1998-05-05,1,1,Rent,2017-02-13,06:50,16:10,DW-qUWoNnhogfgQEt-9028@inbox.lv
0,2023-07-16,0,0,Sale,2017-02-14,08:53,12:06,Anonymous
0,2023-01-25,0,1,Sale,2017-02-14,16:45,20:10,Anonymous
0,2024-01-17,0,0,Sale,2017-02-14,15:12,15:48,Anonymous
1,1983-01-25,1,1,Rent,2017-02-15,17:06,21:15,DW-fvqoKeOaa-9120@icloud.com
1,1966-07-16,1,1,Rent,2017-02-15,18:51,20:10,DW-cMRaosZpLl-6041@yahoo.com
0,1968-08-22,1,1,Rent,2017-02-15,14:32,20:40,DW-vGIJydBDqcpy-8286@tutanota.com
0,1990-02-19,1,1,Rent,2017-02-15,10:07,18:05,DW-RZkhcsYuETEphWD-9734@icloud.com
1,1976-03-29,1,1,Sale,2017-02-15,06:55,16:05,DW-ZCzYpdTkn-6335@mail.com
0,1976-08-20,1,1,Sale,2017-02-15,07:08,14:15,DW-wlQfZtLY-1157@interia.pl
1,1994-05-29,1,1,Rent,2017-02-16,08:14,12:47,DW-OMWGWELVJumtmvm-1222@live.com
1,1969-07-17,1,1,Rent,2017-02-16,13:39,14:28,DW-HpMkTQZs-4246@aol.com
0,1966-01-31,1,1,Sale,2017-02-16,11:30,14:11,DW-FkSOWntc-2987@icloud.com
0,2000-03-10,1,1,Sale,2017-02-17,09:12,18:14,DW-WBXJdPIHdU-3817@o2.pl
0,1960-12-14,1,0,Sale,2017-02-17,09:30,15:12,DW-tIOilnnpVqYfrv-6704@tutanota.com
0,1997-11-17,1,1,Rent,2017-02-17,10:35,17:31,DW-AIhjpxAkRUhi-6171@yandex.com
0,1962-08-30,1,1,Sale,2017-02-17,07:57,13:51,DW-LEPbBzySGTWUih-2684@aol.com
1,1972-09-03,1,1,Sale,2017-02-17,09:45,18:03,DW-nryKMtNXztm-7513@inbox.lv
0,2023-08-24,0,1,Sale,2017-02-17,07:50,22:48,Anonymous
0,1961-01-13,1,1,Sale,2017-02-18,18:55,20:31,DW-fIrFlfDAVBJt-9269@op.pl
0,1983-10-23,1,1,Sale,2017-02-18,11:32,22:05,DW-wTFlrWpOEFutIGS-7913@mail.com
0,1980-11-17,1,1,Rent,2017-02-19,10:43,15:59,DW-VhhXepGdR-0119@inbox.lv
0,1969-06-22,1,1,Sale,2017-02-20,13:03,17:56,DW-zjdZtABqpcdncwH-3445@op.pl
1,1966-09-10,1,0,Sale,2017-02-21,14:12,16:28,DW-oeHOnUKRP-4556@yandex.com
0,1966-12-13,1,0,Sale,2017-02-21,14:10,17:54,DW-KuPeugnrCCPURy-6381@yahoo.com
1,1968-06-25,1,1,Sale,2017-02-21,11:32,15:50,DW-cUwidpkMwCzb-4917@hotmail.com
1,1966-07-16,1,1,Rent,2017-02-21,20:16,21:34,DW-cMRaosZpLl-6041@yahoo.com
0,1997-10-21,1,1,Sale,2017-02-22,06:36,13:31,DW-mfTjgvdR-7369@protonmail.com
0,2004-09-10,1,1,Rent,2017-02-22,06:51,17:35,DW-JppbSAEJL-4865@wp.pl
1,1973-04-21,1,0,Rent,2017-02-22,15:51,17:55,DW-WBsnCZRgMhnruX-7139@gmx.com
0,2024-03-13,0,0,Rent,2017-02-22,14:40,15:17,Anonymous
0,2023-01-13,0,1,Rent,2017-02-22,09:29,20:15,Anonymous
0,2001-11-30,1,1,Rent,2017-02-22,08:32,21:41,DW-zgfIoqIYS-1227@yahoo.com
0,1982-02-21,1,1,Rent,2017-02-23,10:07,22:25,DW-jlfVXxICwksXgx-2884@inbox.lv
0,2023-05-24,0,1,Rent,2017-02-23,07:56,12:55,Anonymous
0,2002-04-07,1,1,Rent,2017-02-23,10:52,22:25,DW-KWlYXaHCNdFJHmYh-2169@gmail.com
0,1989-12-16,1,1,Rent,2017-02-24,18:41,21:31,DW-YEXSMXiZtWTj-9073@inbox.lv
0,1986-04-08,1,0,Sale,2017-02-24,19:58,20:09,DW-PludgCNCsFkpumy-0397@mail.com
1,1981-07-22,1,1,Sale,2017-02-24,08:05,13:39,DW-hhIqzkaOBgJYCGK-4156@icloud.com
0,2024-02-11,0,0,Sale,2017-02-24,08:57,15:08,Anonymous
1,1960-02-19,1,1,Rent,2017-02-25,17:30,18:38,DW-FDMuxwFkdcSXx-8037@op.pl
0,2023-02-10,0,0,Sale,2017-02-25,12:37,13:00,Anonymous
0,2023-12-22,0,1,Sale,2017-02-26,12:06,16:21,Anonymous
1,1963-08-16,1,1,Sale,2017-02-26,06:47,14:01,DW-LgBvsPAEGGYQkh-5524@hotmail.com
1,1975-08-06,1,1,Sale,2017-02-26,08:23,13:08,DW-cmaTBmsYAthCLHF-8342@onet.pl
1,1975-03-02,1,1,Rent,2017-02-26,10:08,16:02,DW-iEugKOiKD-3776@onet.pl
0,2003-03-13,1,1,Rent,2017-02-26,10:13,10:22,DW-DcKHfKLXokimASCO-5018@gmail.com
1,1971-11-16,1,1,Sale,2017-02-26,06:17,12:07,DW-uZRIhpyCJC-6990@me.com
1,1975-06-05,1,1,Rent,2017-02-26,19:59,20:08,DW-RuTMYZCuKz-7948@o2.pl
1,1973-07-06,1,1,Sale,2017-02-26,07:17,21:23,DW-cpNFixqUd-3308@interia.pl
0,1969-08-09,1,1,Rent,2017-02-26,13:46,14:15,DW-fvfXZqCihcypVjG-1267@live.com
0,2023-02-22,0,1,Sale,2017-02-27,09:12,16:55,Anonymous
0,2023-02-17,0,1,Sale,2017-02-27,11:41,15:23,Anonymous
0,2023-12-18,0,0,Rent,2017-02-27,09:51,18:35,Anonymous
1,1966-06-17,1,1,Sale,2017-02-27,07:57,17:05,DW-FVIYznsEceKKxjKx-7164@tutanota.com
0,1983-09-01,1,0,Sale,2017-02-27,14:27,19:50,DW-zMXPdFvOGbgIW-1669@outlook.com
1,1997-04-30,1,1,Sale,2017-02-27,07:58,17:18,DW-JpbLCduhnityDTL-4118@hotmail.com
0,2000-11-19,1,1,Sale,2017-02-28,14:47,21:01,DW-PaLBbjbXbjUFnYi-7602@live.com
1,2004-08-30,1,1,Sale,2017-02-28,07:12,21:28,DW-hXiNhooWnCCeW-9111@onet.pl
1,2001-03-27,1,1,Rent,2017-02-28,09:58,22:48,DW-HRAsODGwNMJwK-7016@outlook.com
0,2023-01-17,0,1,Sale,2017-02-28,08:08,13:59,Anonymous
0,1962-11-24,1,1,Sale,2017-02-28,06:40,14:22,DW-vgbphYvW-2197@o2.pl
0,2023-02-25,0,1,Sale,2017-03-01,07:01,19:49,Anonymous
0,1996-12-06,1,1,Sale,2017-03-01,17:52,18:08,DW-MEQsZwewxX-4273@outlook.com
1,2003-12-04,1,1,Rent,2017-03-01,17:57,20:14,DW-LaZbsXLvU-2686@yahoo.com
0,1968-06-21,1,1,Rent,2017-03-01,13:24,13:29,DW-OauFlmjAgUcHd-9268@op.pl
0,1986-11-27,1,1,Sale,2017-03-01,07:21,17:26,DW-MICmoRVFnCK-6797@gmx.com
1,1978-07-11,1,1,Sale,2017-03-02,19:05,21:58,DW-rfumhJYhuVXwKXx-8512@inbox.lv
0,1994-08-24,1,1,Sale,2017-03-02,07:57,18:44,DW-wmmosYLdgyJzm-2547@aol.com
0,1985-01-12,1,1,Rent,2017-03-02,11:38,12:32,DW-ojTmzMMraHFsMCzw-9723@gmx.com
0,2023-06-12,0,1,Rent,2017-03-02,09:32,15:01,Anonymous
1,1969-02-27,1,1,Sale,2017-03-02,07:51,14:19,DW-spBvfIDQopIcMa-2580@interia.pl
0,2023-05-04,0,0,Sale,2017-03-02,15:23,21:51,Anonymous
0,2023-07-16,0,1,Rent,2017-03-03,11:30,21:18,Anonymous
0,2023-09-14,0,1,Rent,2017-03-04,16:56,20:56,Anonymous
1,1969-01-10,1,1,Sale,2017-03-04,14:45,17:45,DW-SgQmUPdQLAk-8869@op.pl
0,2023-07-28,0,0,Sale,2017-03-04,21:33,22:12,Anonymous
0,1970-03-11,1,1,Sale,2017-03-04,07:30,15:32,DW-EyHuQQzcLGhDgey-5538@hotmail.com
1,1962-03-28,1,1,Sale,2017-03-04,12:33,21:26,DW-ZvnHJJJqOwgHLHk-2302@inbox.lv
0,1976-07-08,1,1,Sale,2017-03-05,10:41,14:18,DW-BKdEvlTN-9366@protonmail.com
0,1998-04-01,1,1,Sale,2017-03-05,09:11,10:02,DW-EAIXTBqXaBCpIvcC-8715@tutanota.com
0,1976-07-08,1,1,Rent,2017-03-06,13:20,19:49,DW-BKdEvlTN-9366@protonmail.com
1,1997-04-19,1,1,Rent,2017-03-06,11:37,16:42,DW-gBZAEXLF-4489@inbox.lv
1,1977-03-06,1,1,Sale,2017-03-06,18:58,19:23,DW-otadeChsbnHPvvRn-7655@tutanota.com
0,1975-05-29,1,1,Sale,2017-03-06,08:08,14:34,DW-tlyipueWkDhbVbrs-1573@tutanota.com
0,2024-02-16,0,1,Sale,2017-03-06,06:45,10:26,Anonymous
0,1977-06-03,1,0,Sale,2017-03-07,07:10,10:23,DW-SFRrWcsPAXUT-6989@onet.pl
1,1969-10-09,1,1,Rent,2017-03-07,09:45,18:32,DW-CHpbXMwQxZCpqRt-6540@yandex.com
1,1978-04-02,1,1,Sale,2017-03-07,18:53,20:29,DW-GbDWkVnIQPJRDmVu-1364@tutanota.com
1,1984-07-04,1,1,Sale,2017-03-07,07:00,09:56,DW-nyJWHpwU-9713@outlook.com
1,1961-08-08,1,1,Sale,2017-03-07,10:55,17:05,DW-ivWSgduanuhP-5648@op.pl
0,2023-11-18,0,0,Sale,2017-03-07,18:44,19:59,Anonymous
0,1965-10-31,1,1,Rent,2017-03-07,14:43,19:39,DW-qdsuqqohv-0266@inbox.lv
0,2023-02-23,0,1,Sale,2017-03-07,07:39,12:50,Anonymous
0,2003-07-30,1,1,Rent,2017-03-07,13:36,19:00,DW-dhDUjjiwvgQjV-0623@onet.pl
1,1996-01-06,1,1,Rent,2017-03-08,11:07,19:11,DW-tJyTEUVKO-0568@yandex.com
0,2023-05-29,0,1,Rent,2017-03-08,09:50,19:52,Anonymous
0,1960-03-23,1,1,Rent,2017-03-08,13:47,15:54,DW-dMtKnJSm-1123@gmx.com
1,1996-06-20,1,1,Rent,2017-03-08,07:50,13:13,DW-agoBpSyQDoxO-3832@aol.com
0,1995-01-27,1,0,Sale,2017-03-08,07:21,21:52,DW-wNEhlcLdLvj-6134@gmx.com
0,1987-09-04,1,1,Sale,2017-03-08,12:35,14:36,DW-RYzolCnG-5288@icloud.com
1,1989-02-03,1,1,Rent,2017-03-09,11:17,16:19,DW-RBtsNIWddkB-8520@me.com
0,2023-06-25,0,1,Rent,2017-03-09,07:18,14:27,Anonymous
0,2003-07-07,1,1,Sale,2017-03-09,17:13,21:41,DW-CXMSpMzoZML-6885@inbox.lv
1,2003-02-15,1,1,Sale,2017-03-09,06:49,19:13,DW-IoCbCnLkU-8291@mail.com
0,1969-10-15,1,1,Rent,2017-03-10,15:04,22:05,DW-mweywvAVq-5425@o2.pl
0,1989-03-06,1,1,Sale,2017-03-11,18:20,21:48,DW-rAozNmAkDKps-2229@protonmail.com
0,1981-06-07,1,1,Rent,2017-03-11,13:58,18:14,DW-klbloIpMdHZAOwU-0522@mail.com
0,2023-04-25,0,1,Sale,2017-03-11,06:31,18:52,Anonymous
0,2024-02-28,0,1,Sale,2017-03-11,08:54,22:23,Anonymous
1,1960-12-29,1,1,Rent,2017-03-11,11:57,21:20,DW-WOFcBcgOl-7079@zoho.com
1,1979-08-14,1,0,Sale,2017-03-11,15:45,19:12,DW-opGysLECe-3317@protonmail.com
1,1982-08-21,1,1,Sale,2017-03-11,18:05,19:14,DW-xUnnoTDl-1210@me.com
0,1990-12-28,1,1,Rent,2017-03-12,15:09,20:07,DW-HwUJsCpsFvgJwioV-0573@inbox.lv
0,1991-07-04,1,1,Sale,2017-03-12,07:11,12:28,DW-xFkERtdgT-9074@inbox.lv
0,2023-11-25,0,1,Rent,2017-03-12,07:54,18:02,Anonymous
1,1988-06-11,1,1,Rent,2017-03-12,09:15,16:02,DW-GGIadgNrxWyxEvjT-4471@gmail.com
1,1963-04-26,1,1,Rent,2017-03-13,13:28,20:32,DW-BjnnKwObBCEvlE-0928@wp.pl
1,1988-09-11,1,1,Rent,2017-03-13,13:51,21:03,DW-BiSwKXnpjvzAiKA-5628@me.com
1,1989-01-11,1,1,Rent,2017-03-13,13:14,19:34,DW-fcUIPfZRRxGB-7937@wp.pl
0,2003-10-17,1,1,Sale,2017-03-13,09:36,20:15,DW-qFOBHzoswjo-9111@o2.pl
1,1960-05-08,1,1,Sale,2017-03-14,07:46,09:36,DW-vIryRLPbJA-6113@me.com
1,1969-10-19,1,1,Rent,2017-03-14,17:56,20:16,DW-OKmEKFMixiUkZg-2418@inbox.lv
0,1999-05-10,1,1,Rent,2017-03-14,17:17,19:12,DW-ObYoJTlX-2930@zoho.com
0,1965-05-31,1,1,Rent,2017-03-14,10:07,11:53,DW-ymkajHwpmhuRrs-6106@interia.pl
0,2023-10-18,0,1,Rent,2017-03-14,16:13,16:27,Anonymous
0,2023-07-16,0,1,Rent,2017-03-14,07:45,09:28,Anonymous
0,2023-11-23,0,0,Sale,2017-03-15,20:49,21:10,Anonymous
0,1988-10-07,1,1,Rent,2017-03-15,16:58,18:30,DW-nnEPGcdaqli-9606@outlook.com
1,1996-03-19,1,1,Rent,2017-03-15,10:41,16:37,DW-IHdGhcLF-7959@o2.pl
1,2002-08-03,1,1,Rent,2017-03-16,08:52,15:32,DW-kOebTfbLUWTxXCeI-9217@protonmail.com
1,1986-02-07,1,1,Sale,2017-03-16,12:16,16:12,DW-TEmhVskixBqnMcG-9830@icloud.com
1,2004-01-19,1,1,Sale,2017-03-16,09:29,11:01,DW-zwaRFxKGUCgbY-8836@outlook.com
0,1982-05-01,1,0,Rent,2017-03-16,12:01,19:48,DW-XeDKWPmp-5710@tutanota.com
0,1977-09-03,1,1,Sale,2017-03-16,09:04,11:06,DW-mTxBIzUzIAQ-8051@gmx.com
0,1993-06-25,1,1,Sale,2017-03-16,12:03,20:33,DW-BaiwBqCJkyEQv-8232@o2.pl
1,2004-02-08,1,1,Rent,2017-03-16,19:37,22:01,DW-gjbdpeAwxjGEL-0836@inbox.lv
0,2023-07-23,0,0,Sale,2017-03-17,07:19,07:28,Anonymous
0,2023-04-18,0,1,Rent,2017-03-17,10:36,20:59,Anonymous
0,1976-07-06,1,1,Sale,2017-03-18,06:43,15:12,DW-ssaddOaedBdNEcBS-4287@yandex.com
1,1997-10-22,1,1,Sale,2017-03-18,17:52,22:34,DW-xMHEeACEqvWECCGP-1039@tutanota.com
0,1981-08-09,1,1,Sale,2017-03-18,12:01,21:34,DW-dTIezNSbAF-6555@gmail.com
0,1965-12-02,1,1,Rent,2017-03-18,07:29,16:06,DW-VTvkmBltr-1194@outlook.com
1,1971-12-02,1,1,Rent,2017-03-18,13:08,22:21,DW-yRcLiPtJ-6159@icloud.com
0,1987-01-28,1,1,Sale,2017-03-19,14:42,20:12,DW-wSKJFZlps-3078@aol.com
0,2024-03-04,0,1,Sale,2017-03-19,13:09,21:05,Anonymous
0,2023-12-04,0,1,Sale,2017-03-19,11:40,22:36,Anonymous
0,1995-03-29,1,1,Sale,2017-03-20,09:06,14:34,DW-JLqWNAOGXHUeXmef-5475@zoho.com
0,2023-12-25,0,1,Rent,2017-03-20,12:44,19:02,Anonymous
1,1983-09-26,1,1,Rent,2017-03-20,07:53,13:18,DW-DogdxKKVyNKQdx-1784@outlook.com
0,1993-02-25,1,0,Sale,2017-03-20,06:29,06:53,DW-NwFkYkGiOh-7796@aol.com
1,1995-06-22,1,1,Sale,2017-03-20,06:33,07:11,DW-qUUXKISrm-9170@op.pl
0,1963-12-20,1,1,Sale,2017-03-21,12:56,19:58,DW-geieuJQgvtFYgi-9632@outlook.com
0,1997-02-20,1,1,Sale,2017-03-21,08:51,17:36,DW-XlbYNGFRUmDE-9073@yandex.com
1,1987-06-17,1,0,Sale,2017-03-22,09:50,11:22,DW-ZKQqfVbWhbd-9977@op.pl
1,1999-10-15,1,1,Rent,2017-03-22,07:12,10:24,DW-tLeajWJEGtC-9062@icloud.com
0,1996-06-12,1,1,Sale,2017-03-23,17:11,22:06,DW-rKGOvFbEGmAFv-0365@mail.com
0,2023-02-06,0,1,Sale,2017-03-23,13:57,17:42,Anonymous
1,2003-01-20,1,0,Rent,2017-03-23,10:43,14:52,DW-WvixGUomPf-6006@live.com
1,1981-08-30,1,1,Sale,2017-03-23,07:57,11:46,DW-zAOounTYtwKRw-0513@o2.pl
0,2023-03-11,0,1,Sale,2017-03-24,17:26,22:14,Anonymous
0,1995-01-09,1,1,Sale,2017-03-24,07:32,16:48,DW-SLgCsJqnDKlIXW-8110@hotmail.com
0,2023-08-02,0,0,Sale,2017-03-24,18:50,20:57,Anonymous
1,1983-04-13,1,1,Rent,2017-03-24,18:17,21:37,DW-TrYDDJsPawpLTSr-5103@yandex.com
0,1973-03-05,1,1,Sale,2017-03-25,13:49,15:37,DW-iNSejIXtBuM-0867@interia.pl
1,1996-02-14,1,1,Sale,2017-03-25,22:03,22:14,DW-nyrLugWykZIfoV-0036@protonmail.com
1,1988-08-07,1,0,Sale,2017-03-25,07:37,10:47,DW-wgjjoISgiXpcMqw-2009@me.com
0,1969-02-27,1,1,Sale,2017-03-25,11:15,16:39,DW-JqyPBiiS-1785@icloud.com
1,1983-08-28,1,1,Sale,2017-03-26,11:41,21:56,DW-ScDOzmNPSHdMT-1081@yahoo.com
0,1969-09-10,1,0,Rent,2017-03-26,12:29,19:41,DW-NZKCrUZzLoBYSgaR-7619@gmx.com
0,1979-09-24,1,0,Rent,2017-03-26,08:51,14:46,DW-qPpwZxaVZsXdQrPX-1109@zoho.com
0,2003-04-10,1,1,Rent,2017-03-26,12:40,14:05,DW-vgmZLNZoTgtqD-8216@tutanota.com
1,2001-10-03,1,1,Rent,2017-03-26,12:30,13:31,DW-KgSoMKWifCiX-0708@mail.com
0,1964-07-27,1,1,Rent,2017-03-27,15:07,20:15,DW-rjxWVlpSBMH-8543@inbox.lv
1,2005-03-18,1,1,Rent,2017-03-27,06:44,16:35,DW-FFmVQMuHoIz-4387@me.com
1,1962-04-09,1,1,Rent,2017-03-27,13:56,14:52,DW-JNZEkTcevSXdq-7760@tutanota.com
1,1982-01-02,1,1,Rent,2017-03-28,16:14,17:59,DW-dgvMoECoKDjM-9982@tutanota.com
0,2023-01-01,0,0,Rent,2017-03-28,17:40,19:33,Anonymous
0,2004-04-22,1,1,Sale,2017-03-28,06:33,10:32,DW-QNYGgHlGtjQ-1312@aol.com
1,1986-07-30,1,1,Sale,2017-03-28,16:02,18:13,DW-ZYNQrwxtYwTGODFA-8095@tutanota.com
1,1988-09-27,1,1,Rent,2017-03-29,10:41,13:53,DW-ikPZCesmqBCHM-3526@yahoo.com
0,1985-02-16,1,1,Rent,2017-03-29,17:57,18:20,DW-VboESzbjdeGqAl-3966@wp.pl
0,2023-06-06,0,0,Sale,2017-03-29,10:17,16:18,Anonymous
0,2023-07-05,0,1,Rent,2017-03-30,08:42,09:30,Anonymous
0,2001-08-06,1,1,Sale,2017-03-30,19:47,20:34,DW-SioURtWe-1538@wp.pl
0,2024-01-08,0,1,Sale,2017-03-30,08:14,09:22,Anonymous
1,1990-04-03,1,1,Sale,2017-03-31,18:33,21:16,DW-GfFxJddwx-8197@op.pl
0,1975-10-14,1,1,Rent,2017-03-31,13:23,15:57,DW-odWOXftUkNJafhVo-5421@op.pl
1,1971-12-20,1,1,Rent,2017-03-31,19:21,20:00,DW-vhVVykeoasjH-2593@o2.pl
0,2023-12-28,0,1,Rent,2017-03-31,09:11,16:01,Anonymous
0,2023-07-11,0,1,Sale,2017-03-31,12:58,16:02,Anonymous
0,2023-08-14,0,1,Sale,2017-03-31,15:05,15:18,Anonymous
0,1971-12-02,1,1,Rent,2017-03-31,12:42,14:05,DW-yRcLiPtJ-6159@icloud.com
1,1976-08-14,1,1,Rent,2017-03-31,21:08,21:29,DW-WcYQFHWbJAC-4464@icloud.com
0,1994-05-03,1,1,Sale,2017-04-01,09:14,16:44,DW-jNgfCpIbPiYcDvY-3813@interia.pl
0,1965-08-11,1,1,Sale,2017-04-01,12:46,19:33,DW-yGlvWcYwrpaz-1572@wp.pl
0,1960-01-20,1,1,Rent,2017-04-01,11:25,17:06,DW-hicaqSQdOz-3924@inbox.lv
1,1990-01-19,1,1,Sale,2017-04-01,11:00,17:38,DW-BrfdPgThOrxo-2737@me.com
1,1992-02-11,1,1,Sale,2017-04-02,06:37,11:56,DW-wGhvXqZfdb-4988@zoho.com
0,1988-12-13,1,1,Rent,2017-04-02,09:12,16:40,DW-EzUYCaSZXuVXf-8843@wp.pl
1,1962-09-28,1,1,Rent,2017-04-02,14:25,22:12,DW-OnYLUNvLSw-7854@outlook.com
1,1961-10-12,1,1,Rent,2017-04-02,15:42,19:46,DW-ebZhMgZyUMLcF-1428@mail.com
1,1995-12-24,1,1,Sale,2017-04-02,12:33,20:38,DW-FNTqgoOlW-0655@gmail.com
1,2005-03-15,1,1,Sale,2017-04-02,20:26,21:03,DW-nOYIMcFYZuLDawRN-5944@me.com
1,1983-08-05,1,1,Sale,2017-04-03,18:18,21:24,DW-oxxNWJZitacs-5448@live.com
0,1970-03-11,1,1,Rent,2017-04-03,08:58,13:58,DW-EyHuQQzcLGhDgey-5538@hotmail.com
1,1982-04-29,1,1,Sale,2017-04-03,12:36,13:11,DW-gmtiwGKZjS-0712@gmail.com
1,1984-01-13,1,1,Sale,2017-04-03,18:44,19:52,DW-KzHEfhFK-3370@mail.com
1,1985-08-01,1,1,Rent,2017-04-03,11:51,21:09,DW-jxwObJAngFifkk-0259@o2.pl
0,1986-11-18,1,1,Sale,2017-04-03,07:01,09:10,DW-lVYhvjbGkc-0904@yandex.com
0,2023-12-15,0,1,Sale,2017-04-04,14:24,21:14,Anonymous
1,1999-12-29,1,1,Sale,2017-04-04,16:29,19:45,DW-GENsgSukbTpZZ-5884@op.pl
0,2023-04-21,0,0,Rent,2017-04-04,11:32,19:21,Anonymous
1,1966-02-04,1,1,Rent,2017-04-04,14:17,17:37,DW-OYCAbONpZaBRV-0406@op.pl
1,1982-05-18,1,1,Sale,2017-04-04,10:35,11:39,DW-jeIWGXYoxJiJDcRQ-0866@zoho.com
0,2023-11-09,0,1,Rent,2017-04-04,09:05,16:07,Anonymous
1,1969-08-29,1,1,Rent,2017-04-05,13:04,19:13,DW-YNJnZegGyOjUuu-1023@wp.pl
0,1974-06-07,1,1,Rent,2017-04-05,09:00,09:50,DW-mtRHHdETqCvZu-0269@interia.pl
1,1961-05-02,1,1,Sale,2017-04-05,10:52,21:31,DW-fQyocOjTZIDQZX-2930@aol.com
0,2023-07-20,0,0,Sale,2017-04-06,13:17,15:43,Anonymous
1,1990-06-17,1,1,Rent,2017-04-06,13:07,13:48,DW-sqfSqZtqRFNYIU-7200@gmx.com
